,Settlement Point Name,Settlement Point Type,Settlement Point Price
2018-04-25 13:00:00-05:00,HB_HOUSTON,HU,21.56
2018-04-25 13:15:00-05:00,HB_HOUSTON,HU,22.62
2018-04-25 13:30:00-05:00,HB_HOUSTON,HU,21.74
2018-04-25 13:45:00-05:00,HB_HOUSTON,HU,23.04
2018-04-25 14:00:00-05:00,HB_HOUSTON,HU,25.02
2018-04-25 14:15:00-05:00,HB_HOUSTON,HU,26.23
2018-04-25 14:30:00-05:00,HB_HOUSTON,HU,26.6
2018-04-25 14:45:00-05:00,HB_HOUSTON,HU,27.12
2018-04-25 15:00:00-05:00,HB_HOUSTON,HU,28.62
2018-04-25 15:15:00-05:00,HB_HOUSTON,HU,28.33
2018-04-25 15:30:00-05:00,HB_HOUSTON,HU,28.19
2018-04-25 15:45:00-05:00,HB_HOUSTON,HU,31.25
2018-04-25 16:00:00-05:00,HB_HOUSTON,HU,27.83
2018-04-25 16:15:00-05:00,HB_HOUSTON,HU,28.09
2018-04-25 16:30:00-05:00,HB_HOUSTON,HU,28.51
2018-04-25 16:45:00-05:00,HB_HOUSTON,HU,27.93
2018-04-25 17:00:00-05:00,HB_HOUSTON,HU,29.71
2018-04-25 17:15:00-05:00,HB_HOUSTON,HU,29.77
2018-04-25 17:30:00-05:00,HB_HOUSTON,HU,28.29
2018-04-25 17:45:00-05:00,HB_HOUSTON,HU,25.15
2018-04-25 18:00:00-05:00,HB_HOUSTON,HU,24.61
2018-04-25 18:15:00-05:00,HB_HOUSTON,HU,23.67
2018-04-25 18:30:00-05:00,HB_HOUSTON,HU,25.71
2018-04-25 18:45:00-05:00,HB_HOUSTON,HU,26.01
2018-04-25 19:00:00-05:00,HB_HOUSTON,HU,26.99
2018-04-25 19:15:00-05:00,HB_HOUSTON,HU,27.52
2018-04-25 19:30:00-05:00,HB_HOUSTON,HU,30.27
2018-04-25 19:45:00-05:00,HB_HOUSTON,HU,34.35
2018-04-25 20:00:00-05:00,HB_HOUSTON,HU,53.8
2018-04-25 20:15:00-05:00,HB_HOUSTON,HU,346.75
2018-04-25 20:30:00-05:00,HB_HOUSTON,HU,41.04
2018-04-25 20:45:00-05:00,HB_HOUSTON,HU,26.94
2018-04-25 21:00:00-05:00,HB_HOUSTON,HU,24.49
2018-04-25 21:15:00-05:00,HB_HOUSTON,HU,25.51
2018-04-25 21:30:00-05:00,HB_HOUSTON,HU,22.63
2018-04-25 21:45:00-05:00,HB_HOUSTON,HU,21.78
2018-04-25 22:00:00-05:00,HB_HOUSTON,HU,21.42
2018-04-25 22:15:00-05:00,HB_HOUSTON,HU,20.61
2018-04-25 22:30:00-05:00,HB_HOUSTON,HU,20.37
2018-04-25 22:45:00-05:00,HB_HOUSTON,HU,20.15
2018-04-25 23:00:00-05:00,HB_HOUSTON,HU,19.54
2018-04-25 23:15:00-05:00,HB_HOUSTON,HU,18.89
2018-04-25 23:30:00-05:00,HB_HOUSTON,HU,18.72
2018-04-25 23:45:00-05:00,HB_HOUSTON,HU,18.52
2018-04-26 00:00:00-05:00,HB_HOUSTON,HU,18.82
2018-04-26 00:15:00-05:00,HB_HOUSTON,HU,19.14
2018-04-26 00:30:00-05:00,HB_HOUSTON,HU,18.7
2018-04-26 00:45:00-05:00,HB_HOUSTON,HU,18.49
2018-04-26 01:00:00-05:00,HB_HOUSTON,HU,18.38
2018-04-26 01:15:00-05:00,HB_HOUSTON,HU,18.22
2018-04-26 01:30:00-05:00,HB_HOUSTON,HU,17.97
2018-04-26 01:45:00-05:00,HB_HOUSTON,HU,17.92
2018-04-26 02:00:00-05:00,HB_HOUSTON,HU,17.84
2018-04-26 02:15:00-05:00,HB_HOUSTON,HU,17.77
2018-04-26 02:30:00-05:00,HB_HOUSTON,HU,17.55
2018-04-26 02:45:00-05:00,HB_HOUSTON,HU,17.45
2018-04-26 03:00:00-05:00,HB_HOUSTON,HU,17.34
2018-04-26 03:15:00-05:00,HB_HOUSTON,HU,17.02
2018-04-26 03:30:00-05:00,HB_HOUSTON,HU,16.76
2018-04-26 03:45:00-05:00,HB_HOUSTON,HU,16.57
2018-04-26 04:00:00-05:00,HB_HOUSTON,HU,16.61
2018-04-26 04:15:00-05:00,HB_HOUSTON,HU,16.51
2018-04-26 04:30:00-05:00,HB_HOUSTON,HU,16.42
2018-04-26 04:45:00-05:00,HB_HOUSTON,HU,16.59
2018-04-26 05:00:00-05:00,HB_HOUSTON,HU,16.79
2018-04-26 05:15:00-05:00,HB_HOUSTON,HU,16.9
2018-04-26 05:30:00-05:00,HB_HOUSTON,HU,17.16
2018-04-26 05:45:00-05:00,HB_HOUSTON,HU,17.52
2018-04-26 06:00:00-05:00,HB_HOUSTON,HU,17.97
2018-04-26 06:15:00-05:00,HB_HOUSTON,HU,18.53
2018-04-26 06:30:00-05:00,HB_HOUSTON,HU,18.95
2018-04-26 06:45:00-05:00,HB_HOUSTON,HU,18.91
2018-04-26 07:00:00-05:00,HB_HOUSTON,HU,19.18
2018-04-26 07:15:00-05:00,HB_HOUSTON,HU,19.22
2018-04-26 07:30:00-05:00,HB_HOUSTON,HU,18.83
2018-04-26 07:45:00-05:00,HB_HOUSTON,HU,18.66
2018-04-26 08:00:00-05:00,HB_HOUSTON,HU,18.57
2018-04-26 08:15:00-05:00,HB_HOUSTON,HU,18.96
2018-04-26 08:30:00-05:00,HB_HOUSTON,HU,19.37
2018-04-26 08:45:00-05:00,HB_HOUSTON,HU,19.75
2018-04-26 09:00:00-05:00,HB_HOUSTON,HU,19.8
2018-04-26 09:15:00-05:00,HB_HOUSTON,HU,20.09
2018-04-26 09:30:00-05:00,HB_HOUSTON,HU,19.84
2018-04-26 09:45:00-05:00,HB_HOUSTON,HU,19.67
2018-04-26 10:00:00-05:00,HB_HOUSTON,HU,19.18
2018-04-26 10:15:00-05:00,HB_HOUSTON,HU,18.78
2018-04-26 10:30:00-05:00,HB_HOUSTON,HU,18.73
2018-04-26 10:45:00-05:00,HB_HOUSTON,HU,18.88
2018-04-26 11:00:00-05:00,HB_HOUSTON,HU,18.9
2018-04-26 11:15:00-05:00,HB_HOUSTON,HU,19.14
2018-04-26 11:30:00-05:00,HB_HOUSTON,HU,19.09
2018-04-26 11:45:00-05:00,HB_HOUSTON,HU,18.97
2018-04-26 12:00:00-05:00,HB_HOUSTON,HU,18.98
2018-04-26 12:15:00-05:00,HB_HOUSTON,HU,19.01
2018-04-26 12:30:00-05:00,HB_HOUSTON,HU,19.16
2018-04-26 12:45:00-05:00,HB_HOUSTON,HU,19.26
2018-04-26 13:00:00-05:00,HB_HOUSTON,HU,19.55
2018-04-26 13:15:00-05:00,HB_HOUSTON,HU,19.34
2018-04-26 13:30:00-05:00,HB_HOUSTON,HU,19.44
2018-04-26 13:45:00-05:00,HB_HOUSTON,HU,19.39
2018-04-26 14:00:00-05:00,HB_HOUSTON,HU,18.97
2018-04-26 14:15:00-05:00,HB_HOUSTON,HU,19.07
2018-04-26 14:30:00-05:00,HB_HOUSTON,HU,19.44
2018-04-26 14:45:00-05:00,HB_HOUSTON,HU,20.04
2018-04-26 15:00:00-05:00,HB_HOUSTON,HU,19.7
2018-04-26 15:15:00-05:00,HB_HOUSTON,HU,20.05
2018-04-26 15:30:00-05:00,HB_HOUSTON,HU,20.17
2018-04-26 15:45:00-05:00,HB_HOUSTON,HU,20.76
2018-04-26 16:00:00-05:00,HB_HOUSTON,HU,21.93
2018-04-26 16:15:00-05:00,HB_HOUSTON,HU,24.01
2018-04-26 16:30:00-05:00,HB_HOUSTON,HU,27.27
2018-04-26 16:45:00-05:00,HB_HOUSTON,HU,28.84
2018-04-26 17:00:00-05:00,HB_HOUSTON,HU,24.51
2018-04-26 17:15:00-05:00,HB_HOUSTON,HU,27.39
2018-04-26 17:30:00-05:00,HB_HOUSTON,HU,28.9
2018-04-26 17:45:00-05:00,HB_HOUSTON,HU,28.45
2018-04-26 18:00:00-05:00,HB_HOUSTON,HU,22.41
2018-04-26 18:15:00-05:00,HB_HOUSTON,HU,22.15
2018-04-26 18:30:00-05:00,HB_HOUSTON,HU,21.85
2018-04-26 18:45:00-05:00,HB_HOUSTON,HU,20.98
2018-04-26 19:00:00-05:00,HB_HOUSTON,HU,20.64
2018-04-26 19:15:00-05:00,HB_HOUSTON,HU,20.05
2018-04-26 19:30:00-05:00,HB_HOUSTON,HU,19.53
2018-04-26 19:45:00-05:00,HB_HOUSTON,HU,19.6
2018-04-26 20:00:00-05:00,HB_HOUSTON,HU,19.53
2018-04-26 20:15:00-05:00,HB_HOUSTON,HU,20.19
2018-04-26 20:30:00-05:00,HB_HOUSTON,HU,19.84
2018-04-26 20:45:00-05:00,HB_HOUSTON,HU,19.68
2018-04-26 21:00:00-05:00,HB_HOUSTON,HU,19.58
2018-04-26 21:15:00-05:00,HB_HOUSTON,HU,19.58
2018-04-26 21:30:00-05:00,HB_HOUSTON,HU,19.42
2018-04-26 21:45:00-05:00,HB_HOUSTON,HU,19.1
2018-04-26 22:00:00-05:00,HB_HOUSTON,HU,18.97
2018-04-26 22:15:00-05:00,HB_HOUSTON,HU,19.06
2018-04-26 22:30:00-05:00,HB_HOUSTON,HU,17.85
2018-04-26 22:45:00-05:00,HB_HOUSTON,HU,17.25
2018-04-26 23:00:00-05:00,HB_HOUSTON,HU,16.06
2018-04-26 23:15:00-05:00,HB_HOUSTON,HU,15.58
2018-04-26 23:30:00-05:00,HB_HOUSTON,HU,14.58
2018-04-26 23:45:00-05:00,HB_HOUSTON,HU,12.3
2018-04-27 00:00:00-05:00,HB_HOUSTON,HU,12.57
2018-04-27 00:15:00-05:00,HB_HOUSTON,HU,11.81
2018-04-27 00:30:00-05:00,HB_HOUSTON,HU,11.52
2018-04-27 00:45:00-05:00,HB_HOUSTON,HU,10.97
2018-04-27 01:00:00-05:00,HB_HOUSTON,HU,14.55
2018-04-27 01:15:00-05:00,HB_HOUSTON,HU,15.12
2018-04-27 01:30:00-05:00,HB_HOUSTON,HU,14.3
2018-04-27 01:45:00-05:00,HB_HOUSTON,HU,14.65
2018-04-27 02:00:00-05:00,HB_HOUSTON,HU,13.22
2018-04-27 02:15:00-05:00,HB_HOUSTON,HU,14.46
2018-04-27 02:30:00-05:00,HB_HOUSTON,HU,15.06
2018-04-27 02:45:00-05:00,HB_HOUSTON,HU,15.87
2018-04-27 03:00:00-05:00,HB_HOUSTON,HU,16.0
2018-04-27 03:15:00-05:00,HB_HOUSTON,HU,16.23
2018-04-27 03:30:00-05:00,HB_HOUSTON,HU,16.35
2018-04-27 03:45:00-05:00,HB_HOUSTON,HU,16.47
2018-04-27 04:00:00-05:00,HB_HOUSTON,HU,16.71
2018-04-27 04:15:00-05:00,HB_HOUSTON,HU,17.07
2018-04-27 04:30:00-05:00,HB_HOUSTON,HU,17.4
2018-04-27 04:45:00-05:00,HB_HOUSTON,HU,17.8
2018-04-27 05:00:00-05:00,HB_HOUSTON,HU,18.33
2018-04-27 05:15:00-05:00,HB_HOUSTON,HU,18.83
2018-04-27 05:30:00-05:00,HB_HOUSTON,HU,18.94
2018-04-27 05:45:00-05:00,HB_HOUSTON,HU,18.85
2018-04-27 06:00:00-05:00,HB_HOUSTON,HU,19.31
2018-04-27 06:15:00-05:00,HB_HOUSTON,HU,20.22
2018-04-27 06:30:00-05:00,HB_HOUSTON,HU,23.22
2018-04-27 06:45:00-05:00,HB_HOUSTON,HU,21.09
2018-04-27 07:00:00-05:00,HB_HOUSTON,HU,20.54
2018-04-27 07:15:00-05:00,HB_HOUSTON,HU,20.39
2018-04-27 07:30:00-05:00,HB_HOUSTON,HU,20.38
2018-04-27 07:45:00-05:00,HB_HOUSTON,HU,20.73
2018-04-27 08:00:00-05:00,HB_HOUSTON,HU,26.14
2018-04-27 08:15:00-05:00,HB_HOUSTON,HU,47.49
2018-04-27 08:30:00-05:00,HB_HOUSTON,HU,54.1
2018-04-27 08:45:00-05:00,HB_HOUSTON,HU,25.92
2018-04-27 09:00:00-05:00,HB_HOUSTON,HU,24.13
2018-04-27 09:15:00-05:00,HB_HOUSTON,HU,27.52
2018-04-27 09:30:00-05:00,HB_HOUSTON,HU,34.63
2018-04-27 09:45:00-05:00,HB_HOUSTON,HU,34.57
2018-04-27 10:00:00-05:00,HB_HOUSTON,HU,34.57
2018-04-27 10:15:00-05:00,HB_HOUSTON,HU,48.42
2018-04-27 10:30:00-05:00,HB_HOUSTON,HU,51.84
2018-04-27 10:45:00-05:00,HB_HOUSTON,HU,46.06
2018-04-27 11:00:00-05:00,HB_HOUSTON,HU,44.93
2018-04-27 11:15:00-05:00,HB_HOUSTON,HU,28.43
2018-04-27 11:30:00-05:00,HB_HOUSTON,HU,27.58
2018-04-27 11:45:00-05:00,HB_HOUSTON,HU,24.48
2018-04-27 12:00:00-05:00,HB_HOUSTON,HU,26.83
2018-04-27 12:15:00-05:00,HB_HOUSTON,HU,27.47
2018-04-27 12:30:00-05:00,HB_HOUSTON,HU,29.93
2018-04-27 12:45:00-05:00,HB_HOUSTON,HU,29.4
2018-04-27 13:00:00-05:00,HB_HOUSTON,HU,36.98
2018-04-27 13:15:00-05:00,HB_HOUSTON,HU,43.07
2018-04-27 13:30:00-05:00,HB_HOUSTON,HU,39.36
2018-04-27 13:45:00-05:00,HB_HOUSTON,HU,78.37
2018-04-27 14:00:00-05:00,HB_HOUSTON,HU,32.45
2018-04-27 14:15:00-05:00,HB_HOUSTON,HU,36.68
2018-04-27 14:30:00-05:00,HB_HOUSTON,HU,33.5
2018-04-27 14:45:00-05:00,HB_HOUSTON,HU,61.63
2018-04-27 15:00:00-05:00,HB_HOUSTON,HU,37.26
2018-04-27 15:15:00-05:00,HB_HOUSTON,HU,30.96
2018-04-27 15:30:00-05:00,HB_HOUSTON,HU,31.29
2018-04-27 15:45:00-05:00,HB_HOUSTON,HU,31.51
2018-04-27 16:00:00-05:00,HB_HOUSTON,HU,41.95
2018-04-27 16:15:00-05:00,HB_HOUSTON,HU,38.87
2018-04-27 16:30:00-05:00,HB_HOUSTON,HU,50.21
2018-04-27 16:45:00-05:00,HB_HOUSTON,HU,40.42
2018-04-27 17:00:00-05:00,HB_HOUSTON,HU,32.78
2018-04-27 17:15:00-05:00,HB_HOUSTON,HU,32.67
2018-04-27 17:30:00-05:00,HB_HOUSTON,HU,32.01
2018-04-27 17:45:00-05:00,HB_HOUSTON,HU,38.94
2018-04-27 18:00:00-05:00,HB_HOUSTON,HU,28.6
2018-04-27 18:15:00-05:00,HB_HOUSTON,HU,27.27
2018-04-27 18:30:00-05:00,HB_HOUSTON,HU,27.48
2018-04-27 18:45:00-05:00,HB_HOUSTON,HU,25.67
2018-04-27 19:00:00-05:00,HB_HOUSTON,HU,26.45
2018-04-27 19:15:00-05:00,HB_HOUSTON,HU,26.11
2018-04-27 19:30:00-05:00,HB_HOUSTON,HU,27.06
2018-04-27 19:45:00-05:00,HB_HOUSTON,HU,26.38
2018-04-27 20:00:00-05:00,HB_HOUSTON,HU,27.65
2018-04-27 20:15:00-05:00,HB_HOUSTON,HU,30.61
2018-04-27 20:30:00-05:00,HB_HOUSTON,HU,27.87
2018-04-27 20:45:00-05:00,HB_HOUSTON,HU,26.48
2018-04-27 21:00:00-05:00,HB_HOUSTON,HU,25.87
2018-04-27 21:15:00-05:00,HB_HOUSTON,HU,27.75
2018-04-27 21:30:00-05:00,HB_HOUSTON,HU,24.01
2018-04-27 21:45:00-05:00,HB_HOUSTON,HU,22.48
2018-04-27 22:00:00-05:00,HB_HOUSTON,HU,22.45
2018-04-27 22:15:00-05:00,HB_HOUSTON,HU,23.03
2018-04-27 22:30:00-05:00,HB_HOUSTON,HU,21.41
2018-04-27 22:45:00-05:00,HB_HOUSTON,HU,20.12
2018-04-27 23:00:00-05:00,HB_HOUSTON,HU,20.4
2018-04-27 23:15:00-05:00,HB_HOUSTON,HU,21.48
2018-04-27 23:30:00-05:00,HB_HOUSTON,HU,20.96
2018-04-27 23:45:00-05:00,HB_HOUSTON,HU,21.08
2018-04-28 00:00:00-05:00,HB_HOUSTON,HU,19.92
2018-04-28 00:15:00-05:00,HB_HOUSTON,HU,19.29
2018-04-28 00:30:00-05:00,HB_HOUSTON,HU,18.69
2018-04-28 00:45:00-05:00,HB_HOUSTON,HU,18.51
2018-04-28 01:00:00-05:00,HB_HOUSTON,HU,18.28
2018-04-28 01:15:00-05:00,HB_HOUSTON,HU,18.27
2018-04-28 01:30:00-05:00,HB_HOUSTON,HU,18.07
2018-04-28 01:45:00-05:00,HB_HOUSTON,HU,18.06
2018-04-28 02:00:00-05:00,HB_HOUSTON,HU,17.84
2018-04-28 02:15:00-05:00,HB_HOUSTON,HU,17.41
2018-04-28 02:30:00-05:00,HB_HOUSTON,HU,17.25
2018-04-28 02:45:00-05:00,HB_HOUSTON,HU,17.39
2018-04-28 03:00:00-05:00,HB_HOUSTON,HU,17.26
2018-04-28 03:15:00-05:00,HB_HOUSTON,HU,17.12
2018-04-28 03:30:00-05:00,HB_HOUSTON,HU,16.84
2018-04-28 03:45:00-05:00,HB_HOUSTON,HU,16.63
2018-04-28 04:00:00-05:00,HB_HOUSTON,HU,16.72
2018-04-28 04:15:00-05:00,HB_HOUSTON,HU,16.71
2018-04-28 04:30:00-05:00,HB_HOUSTON,HU,16.64
2018-04-28 04:45:00-05:00,HB_HOUSTON,HU,16.72
2018-04-28 05:00:00-05:00,HB_HOUSTON,HU,16.78
2018-04-28 05:15:00-05:00,HB_HOUSTON,HU,17.04
2018-04-28 05:30:00-05:00,HB_HOUSTON,HU,17.19
2018-04-28 05:45:00-05:00,HB_HOUSTON,HU,17.36
2018-04-28 06:00:00-05:00,HB_HOUSTON,HU,17.97
2018-04-28 06:15:00-05:00,HB_HOUSTON,HU,18.27
2018-04-28 06:30:00-05:00,HB_HOUSTON,HU,17.9
2018-04-28 06:45:00-05:00,HB_HOUSTON,HU,17.59
2018-04-28 07:00:00-05:00,HB_HOUSTON,HU,17.57
2018-04-28 07:15:00-05:00,HB_HOUSTON,HU,17.82
2018-04-28 07:30:00-05:00,HB_HOUSTON,HU,17.8
2018-04-28 07:45:00-05:00,HB_HOUSTON,HU,17.51
2018-04-28 08:00:00-05:00,HB_HOUSTON,HU,18.0
2018-04-28 08:15:00-05:00,HB_HOUSTON,HU,18.49
2018-04-28 08:30:00-05:00,HB_HOUSTON,HU,18.77
2018-04-28 08:45:00-05:00,HB_HOUSTON,HU,19.36
2018-04-28 09:00:00-05:00,HB_HOUSTON,HU,19.58
2018-04-28 09:15:00-05:00,HB_HOUSTON,HU,19.92
2018-04-28 09:30:00-05:00,HB_HOUSTON,HU,20.12
2018-04-28 09:45:00-05:00,HB_HOUSTON,HU,20.06
2018-04-28 10:00:00-05:00,HB_HOUSTON,HU,20.12
2018-04-28 10:15:00-05:00,HB_HOUSTON,HU,20.17
2018-04-28 10:30:00-05:00,HB_HOUSTON,HU,20.49
2018-04-28 10:45:00-05:00,HB_HOUSTON,HU,21.25
2018-04-28 11:00:00-05:00,HB_HOUSTON,HU,22.56
2018-04-28 11:15:00-05:00,HB_HOUSTON,HU,26.35
2018-04-28 11:30:00-05:00,HB_HOUSTON,HU,40.52
2018-04-28 11:45:00-05:00,HB_HOUSTON,HU,27.8
2018-04-28 12:00:00-05:00,HB_HOUSTON,HU,23.21
2018-04-28 12:15:00-05:00,HB_HOUSTON,HU,25.6
2018-04-28 12:30:00-05:00,HB_HOUSTON,HU,52.44
2018-04-28 12:45:00-05:00,HB_HOUSTON,HU,37.84
2018-04-28 13:00:00-05:00,HB_HOUSTON,HU,33.3
2018-04-28 13:15:00-05:00,HB_HOUSTON,HU,28.43
2018-04-28 13:30:00-05:00,HB_HOUSTON,HU,37.85
2018-04-28 13:45:00-05:00,HB_HOUSTON,HU,45.01
2018-04-28 14:00:00-05:00,HB_HOUSTON,HU,42.49
2018-04-28 14:15:00-05:00,HB_HOUSTON,HU,45.46
2018-04-28 14:30:00-05:00,HB_HOUSTON,HU,63.6
2018-04-28 14:45:00-05:00,HB_HOUSTON,HU,76.9
2018-04-28 15:00:00-05:00,HB_HOUSTON,HU,47.03
2018-04-28 15:15:00-05:00,HB_HOUSTON,HU,50.9
2018-04-28 15:30:00-05:00,HB_HOUSTON,HU,78.66
2018-04-28 15:45:00-05:00,HB_HOUSTON,HU,50.61
2018-04-28 16:00:00-05:00,HB_HOUSTON,HU,57.46
2018-04-28 16:15:00-05:00,HB_HOUSTON,HU,49.77
2018-04-28 16:30:00-05:00,HB_HOUSTON,HU,85.32
2018-04-28 16:45:00-05:00,HB_HOUSTON,HU,59.38
2018-04-28 17:00:00-05:00,HB_HOUSTON,HU,396.6
2018-04-28 17:15:00-05:00,HB_HOUSTON,HU,44.97
2018-04-28 17:30:00-05:00,HB_HOUSTON,HU,34.4
2018-04-28 17:45:00-05:00,HB_HOUSTON,HU,29.01
2018-04-28 18:00:00-05:00,HB_HOUSTON,HU,29.76
2018-04-28 18:15:00-05:00,HB_HOUSTON,HU,59.32
2018-04-28 18:30:00-05:00,HB_HOUSTON,HU,34.71
2018-04-28 18:45:00-05:00,HB_HOUSTON,HU,24.59
2018-04-28 19:00:00-05:00,HB_HOUSTON,HU,25.51
2018-04-28 19:15:00-05:00,HB_HOUSTON,HU,26.15
2018-04-28 19:30:00-05:00,HB_HOUSTON,HU,27.37
2018-04-28 19:45:00-05:00,HB_HOUSTON,HU,25.99
2018-04-28 20:00:00-05:00,HB_HOUSTON,HU,24.95
2018-04-28 20:15:00-05:00,HB_HOUSTON,HU,24.24
2018-04-28 20:30:00-05:00,HB_HOUSTON,HU,22.09
2018-04-28 20:45:00-05:00,HB_HOUSTON,HU,19.86
2018-04-28 21:00:00-05:00,HB_HOUSTON,HU,20.4
2018-04-28 21:15:00-05:00,HB_HOUSTON,HU,19.97
2018-04-28 21:30:00-05:00,HB_HOUSTON,HU,19.49
2018-04-28 21:45:00-05:00,HB_HOUSTON,HU,18.67
2018-04-28 22:00:00-05:00,HB_HOUSTON,HU,19.64
2018-04-28 22:15:00-05:00,HB_HOUSTON,HU,19.49
2018-04-28 22:30:00-05:00,HB_HOUSTON,HU,18.61
2018-04-28 22:45:00-05:00,HB_HOUSTON,HU,17.64
2018-04-28 23:00:00-05:00,HB_HOUSTON,HU,18.34
2018-04-28 23:15:00-05:00,HB_HOUSTON,HU,18.13
2018-04-28 23:30:00-05:00,HB_HOUSTON,HU,17.23
2018-04-28 23:45:00-05:00,HB_HOUSTON,HU,16.99
2018-04-29 00:00:00-05:00,HB_HOUSTON,HU,16.82
2018-04-29 00:15:00-05:00,HB_HOUSTON,HU,16.68
2018-04-29 00:30:00-05:00,HB_HOUSTON,HU,15.9
2018-04-29 00:45:00-05:00,HB_HOUSTON,HU,13.13
2018-04-29 01:00:00-05:00,HB_HOUSTON,HU,14.64
2018-04-29 01:15:00-05:00,HB_HOUSTON,HU,13.67
2018-04-29 01:30:00-05:00,HB_HOUSTON,HU,10.73
2018-04-29 01:45:00-05:00,HB_HOUSTON,HU,11.97
2018-04-29 02:00:00-05:00,HB_HOUSTON,HU,6.84
2018-04-29 02:15:00-05:00,HB_HOUSTON,HU,7.93
2018-04-29 02:30:00-05:00,HB_HOUSTON,HU,9.1
2018-04-29 02:45:00-05:00,HB_HOUSTON,HU,10.17
2018-04-29 03:00:00-05:00,HB_HOUSTON,HU,7.67
2018-04-29 03:15:00-05:00,HB_HOUSTON,HU,6.55
2018-04-29 03:30:00-05:00,HB_HOUSTON,HU,7.69
2018-04-29 03:45:00-05:00,HB_HOUSTON,HU,5.98
2018-04-29 04:00:00-05:00,HB_HOUSTON,HU,7.23
2018-04-29 04:15:00-05:00,HB_HOUSTON,HU,7.54
2018-04-29 04:30:00-05:00,HB_HOUSTON,HU,7.17
2018-04-29 04:45:00-05:00,HB_HOUSTON,HU,8.93
2018-04-29 05:00:00-05:00,HB_HOUSTON,HU,9.46
2018-04-29 05:15:00-05:00,HB_HOUSTON,HU,13.91
2018-04-29 05:30:00-05:00,HB_HOUSTON,HU,13.86
2018-04-29 05:45:00-05:00,HB_HOUSTON,HU,11.36
2018-04-29 06:00:00-05:00,HB_HOUSTON,HU,15.46
2018-04-29 06:15:00-05:00,HB_HOUSTON,HU,15.54
2018-04-29 06:30:00-05:00,HB_HOUSTON,HU,14.86
2018-04-29 06:45:00-05:00,HB_HOUSTON,HU,5.79
2018-04-29 07:00:00-05:00,HB_HOUSTON,HU,6.07
2018-04-29 07:15:00-05:00,HB_HOUSTON,HU,8.22
2018-04-29 07:30:00-05:00,HB_HOUSTON,HU,14.03
2018-04-29 07:45:00-05:00,HB_HOUSTON,HU,14.87
2018-04-29 08:00:00-05:00,HB_HOUSTON,HU,16.44
2018-04-29 08:15:00-05:00,HB_HOUSTON,HU,17.04
2018-04-29 08:30:00-05:00,HB_HOUSTON,HU,17.42
2018-04-29 08:45:00-05:00,HB_HOUSTON,HU,17.18
2018-04-29 09:00:00-05:00,HB_HOUSTON,HU,16.96
2018-04-29 09:15:00-05:00,HB_HOUSTON,HU,16.85
2018-04-29 09:30:00-05:00,HB_HOUSTON,HU,16.72
2018-04-29 09:45:00-05:00,HB_HOUSTON,HU,16.93
2018-04-29 10:00:00-05:00,HB_HOUSTON,HU,17.07
2018-04-29 10:15:00-05:00,HB_HOUSTON,HU,17.1
2018-04-29 10:30:00-05:00,HB_HOUSTON,HU,17.62
2018-04-29 10:45:00-05:00,HB_HOUSTON,HU,17.6
2018-04-29 11:00:00-05:00,HB_HOUSTON,HU,17.17
2018-04-29 11:15:00-05:00,HB_HOUSTON,HU,17.89
2018-04-29 11:30:00-05:00,HB_HOUSTON,HU,17.95
2018-04-29 11:45:00-05:00,HB_HOUSTON,HU,18.48
2018-04-29 12:00:00-05:00,HB_HOUSTON,HU,18.4
2018-04-29 12:15:00-05:00,HB_HOUSTON,HU,18.7
2018-04-29 12:30:00-05:00,HB_HOUSTON,HU,18.93
2018-04-29 12:45:00-05:00,HB_HOUSTON,HU,18.8
2018-04-29 13:00:00-05:00,HB_HOUSTON,HU,19.17
2018-04-29 13:15:00-05:00,HB_HOUSTON,HU,20.41
2018-04-29 13:30:00-05:00,HB_HOUSTON,HU,20.63
2018-04-29 13:45:00-05:00,HB_HOUSTON,HU,21.74
2018-04-29 14:00:00-05:00,HB_HOUSTON,HU,21.42
2018-04-29 14:15:00-05:00,HB_HOUSTON,HU,24.04
2018-04-29 14:30:00-05:00,HB_HOUSTON,HU,34.06
2018-04-29 14:45:00-05:00,HB_HOUSTON,HU,31.99
2018-04-29 15:00:00-05:00,HB_HOUSTON,HU,60.99
2018-04-29 15:15:00-05:00,HB_HOUSTON,HU,36.44
2018-04-29 15:30:00-05:00,HB_HOUSTON,HU,28.71
2018-04-29 15:45:00-05:00,HB_HOUSTON,HU,27.82
2018-04-29 16:00:00-05:00,HB_HOUSTON,HU,31.2
2018-04-29 16:15:00-05:00,HB_HOUSTON,HU,50.46
2018-04-29 16:30:00-05:00,HB_HOUSTON,HU,51.67
2018-04-29 16:45:00-05:00,HB_HOUSTON,HU,33.99
2018-04-29 17:00:00-05:00,HB_HOUSTON,HU,30.45
2018-04-29 17:15:00-05:00,HB_HOUSTON,HU,33.77
2018-04-29 17:30:00-05:00,HB_HOUSTON,HU,33.12
2018-04-29 17:45:00-05:00,HB_HOUSTON,HU,29.13
2018-04-29 18:00:00-05:00,HB_HOUSTON,HU,24.57
2018-04-29 18:15:00-05:00,HB_HOUSTON,HU,26.77
2018-04-29 18:30:00-05:00,HB_HOUSTON,HU,25.35
2018-04-29 18:45:00-05:00,HB_HOUSTON,HU,25.06
2018-04-29 19:00:00-05:00,HB_HOUSTON,HU,23.47
2018-04-29 19:15:00-05:00,HB_HOUSTON,HU,23.53
